# License: GPL. For details,see LICENSE file.
#
# based on color map aka inferno with adjustment to more brighter values
# Used to reconstruct the colormap in viscm (http://bids.github.io/colormap/)
# parameters = {'xp': [-2.059155383623448,55.527989656842408,34.409268195655187,4.76708575112832,-9.505963894261754},
#               'yp': [-25.66489361702122,-20.376712328767127,26.997716894977174,20.56737588652487,32.047872340425585},
#               'min_Jp': 33.3692722372,
#                max_Jp': 95}
#
# color map must start at first line without comment 
#
0.21520753,0.27038249,0.57012105
0.22312459,0.27103303,0.57166455
0.23080347,0.27168503,0.57324007
0.23833063,0.27231877,0.57483869
0.24568074,0.27294692,0.57646522
0.25289476,0.2735611,0.57811579
0.25997831,0.27416334,0.57979067
0.2669379,0.27475519,0.58148978
0.27380298,0.27532947,0.58321
0.28055428,0.27589622,0.58495399
0.287239,0.2764405,0.58671621
0.29381911,0.27697939,0.58850116
0.30035424,0.27749166,0.59030167
0.3067935,0.27799996,0.59212335
0.31320428,0.2784783,0.59395808
0.31952836,0.27895311,0.59581191
0.32583529,0.27939586,0.59767646
0.3320659,0.27983431,0.59955752
0.33828602,0.28023999,0.60144712
0.34443919,0.2806404,0.60335045
0.35058925,0.28100652,0.60525968
0.35668082,0.28136625,0.60717967
0.36277287,0.28169157,0.60910303
0.3688165,0.28200806,0.61103375
0.37486069,0.28229156,0.61296536
0.38086771,0.28256263,0.61490057
0.38687304,0.28280326,0.61683417
0.39285321,0.28302691,0.61876728
0.39882725,0.28322388,0.6206963
0.40478897,0.28339829,0.62262037
0.41073803,0.28355108,0.62453795
0.41668846,0.28367469,0.62644568
0.42261777,0.28378305,0.62834468
0.42856299,0.28385455,0.63022847
0.43448626,0.28391267,0.63210021
0.44042184,0.28393692,0.63395343
0.44634815,0.28394123,0.63578925
0.45227252,0.28392157,0.63760476
0.45820558,0.28387152,0.63939628
0.46412436,0.28380662,0.6411656
0.47006356,0.28370439,0.64290476
0.47599406,0.28358471,0.64461676
0.48192565,0.28344156,0.64629781
0.48786962,0.28326756,0.64794343
0.49380435,0.28307827,0.64955593
0.49975251,0.28285825,0.65112821
0.50570289,0.28261587,0.65266041
0.51164619,0.2823585,0.65415271
0.51760901,0.28206718,0.65559589
0.52356861,0.28175913,0.65699349
0.52952249,0.28143693,0.65834417
0.5354961,0.28108192,0.65963775
0.54146547,0.28071283,0.66087903
0.54742976,0.28033111,0.66206616
0.55340844,0.27992224,0.66318972
0.55938599,0.27949898,0.66425255
0.56535835,0.27906539,0.66525388
0.57133473,0.2786149,0.66618743
0.57731677,0.27814689,0.66704956
0.58329279,0.27767173,0.66784277
0.58926275,0.27719044,0.66856469
0.59523878,0.27669389,0.66920646
0.601212,0.27619042,0.66976956
0.60717734,0.27568537,0.67025404
0.61313444,0.27518023,0.67065755
0.6190896,0.27467077,0.67097344
0.62504118,0.27415958,0.67119949
0.63098171,0.27365438,0.67133763
0.63691049,0.27315721,0.67138563
0.64282668,0.27267021,0.67134132
0.64873334,0.2721922,0.67119941
0.65463011,0.27172501,0.67095685
0.66051031,0.27127617,0.67061602
0.66637279,0.27084839,0.67017505
0.67221629,0.27044454,0.66963216
0.67803951,0.27006762,0.66898569
0.68384101,0.26972075,0.66823411
0.68962043,0.2694062,0.66737478
0.69537788,0.26912584,0.66640432
0.70110815,0.26888634,0.66532544
0.70680955,0.26869125,0.66413723
0.71248034,0.26854423,0.66283897
0.71811869,0.26844898,0.66143017
0.72372274,0.26840929,0.6599105
0.72929057,0.26842895,0.65827991
0.7348202,0.26851179,0.65653854
0.74030966,0.26866163,0.65468679
0.74575692,0.26888225,0.65272532
0.75115994,0.26917738,0.65065505
0.75651668,0.26955067,0.64847715
0.76182512,0.27000568,0.64619309
0.76708321,0.27054582,0.64380458
0.77228898,0.27117434,0.64131363
0.77744045,0.27189431,0.63872252
0.78253571,0.27270861,0.63603377
0.7875729,0.27361986,0.63325018
0.79255022,0.27463045,0.6303748
0.79746596,0.27574247,0.62741092
0.80231908,0.27695738,0.62436032
0.80710794,0.27827681,0.62122676
0.81183046,0.27970239,0.6180159
0.8164853,0.28123501,0.61473188
